Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
EXP-SCRIPTS-001,Infrastructure,"Utility scripts - task data cleanup, schema fixes, dev monitoring",DevOps + Tech Lead (STOA-Automation),EXC-INIT-001,FILE:CLAUDE.md;FILE:audit-matrix.yml,"Utility scripts for task data maintenance, JSON schema fixes, development monitoring; all scripts documented and functional",Completed,All scripts functional; documented usage,12,ARTIFACT:scripts/clean-fake-task-data.ps1;ARTIFACT:scripts/fix-task-json-schema.ps1;ARTIFACT:scripts/fix-uppercase-sha256.ps1;ARTIFACT:scripts/run-soft.js;ARTIFACT:scripts/monitor-dev.sh;EVIDENCE:.specify/sprints/sprint-12/attestations/EXP-SCRIPTS-001/context_ack.json,VALIDATE:pnpm typecheck,60/120/240,2026-06-01,2026-06-08,100,EXC-INIT-001:FS,
EXP-ARTIFACTS-002,Compliance,Cookie Consent Component Implementation (GDPR),Frontend Dev (STOA-Domain),,FILE:CLAUDE.md;FILE:audit-matrix.yml;POLICY:GDPR compliance required,Component implemented with tests; cookie consent working; GDPR compliant; targets: >=100%,Completed,100% test coverage; GDPR compliant,14,ARTIFACT:packages/ui/src/components/cookie-consent/cookie-consent.tsx;ARTIFACT:packages/ui/__tests__/cookie-consent.test.tsx;ARTIFACT:apps/web/src/app/layout.tsx;EVIDENCE:.specify/sprints/sprint-14/attestations/EXP-ARTIFACTS-002/context_ack.json,VALIDATE:pnpm --filter @intelliflow/ui test,90/180/360,2026-06-28,2026-07-07,100,,
EXP-ARTIFACTS-003,Security,Vulnerability Baseline Documentation,Security Team (STOA-Security),,FILE:CLAUDE.md;FILE:audit-matrix.yml;ENV:Security scanning tools configured,Baseline documented with zero vulnerabilities; security baseline maintained; targets: zero critical,Completed,Zero critical/high vulnerabilities,14,ARTIFACT:artifacts/misc/vulnerability-baseline.json;EVIDENCE:.specify/sprints/sprint-14/attestations/EXP-ARTIFACTS-003/context_ack.json,AUDIT:security-review,60/120/240,2026-06-30,2026-07-06,100,,
EXP-REPORTS-001,Operations,Project Status & Tracking Reports (Continuous),PM (STOA-Quality),,FILE:CLAUDE.md;FILE:audit-matrix.yml,Status reports maintained; tracking current; metrics up-to-date; targets: daily updates,Completed,Daily status updates; 100% accuracy,Continuous,ARTIFACT:artifacts/reports/status-snapshot.json;ARTIFACT:artifacts/reports/completed-task-ids.txt;EVIDENCE:.specify/sprints/sprint-0/attestations/EXP-REPORTS-001/context_ack.json,VALIDATE:pnpm lint,30/60/120,2025-12-14,2027-12-31,100,,daily:1d
EXP-REPORTS-002,Quality,Technical Debt & Quality Tracking (Continuous),Tech Lead (STOA-Quality),,FILE:CLAUDE.md;FILE:audit-matrix.yml,YAML debt ledger maintained; phantom audits run; reviews tracked; targets: weekly updates,Completed,Weekly updates; zero phantom completions,Continuous,ARTIFACT:artifacts/reports/phantom-completion-audit.json;EVIDENCE:.specify/sprints/sprint-0/attestations/EXP-REPORTS-002/context_ack.json;ARTIFACT:artifacts/reports/review-queue.json;ARTIFACT:artifacts/reports/stoa-review-queue.json,VALIDATE:pnpm lint,30/60/120,2025-12-14,2027-12-31,100,,weekly:7d
EXP-REPORTS-003,Planning,Risk Management & Compliance Tracking,PM + Compliance (STOA-Security),,FILE:CLAUDE.md;FILE:audit-matrix.yml;POLICY:Risk review quarterly,Risk register maintained; GDPR compliance tracked; targets: quarterly reviews,Completed,Quarterly risk reviews; 100% compliance,Continuous,ARTIFACT:artifacts/reports/risk-register.csv;ARTIFACT:artifacts/reports/gdpr-compliance.md;EVIDENCE:.specify/sprints/sprint-0/attestations/EXP-REPORTS-003/context_ack.json,VALIDATE:pnpm lint,30/60/120,2025-12-14,2027-12-31,100,,quarterly:90d
EXP-REPORTS-004,Quality,Sprint Audit System (Continuous),QA Lead (STOA-Quality),,FILE:CLAUDE.md;FILE:audit-matrix.yml;ENV:Audit tooling configured,Sprint audits automated; validation results tracked; targets: per-sprint audits,Completed,100% sprints audited; zero missing validations,Continuous,EVIDENCE:.specify/sprints/sprint-0/attestations/EXP-REPORTS-004/context_ack.json;ARTIFACT:apps/web/src/app/api/quality-reports/job-storage.ts;ARTIFACT:artifacts/missing-attestations.json;ARTIFACT:artifacts/**,VALIDATE:pnpm lint,30/60/120,2025-12-14,2027-12-31,100,,per-sprint:14d
EXP-REPORTS-005,Infrastructure,Build & Validation Reports (Continuous),DevOps (STOA-Automation),,FILE:CLAUDE.md;FILE:audit-matrix.yml;ENV:CI/CD configured,Build validation automated; audit reports generated; targets: per-build reports,Completed,100% builds validated; audit reports generated,Continuous,ARTIFACT:artifacts/reports/turbo-validation.json;ARTIFACT:artifacts/reports/audit-report.json;EVIDENCE:.specify/sprints/sprint-0/attestations/EXP-REPORTS-005/context_ack.json,VALIDATE:pnpm lint,30/60/120,2025-12-14,2027-12-31,100,,per-build:1d
TRACK-001,Tracking,Status Snapshot UI - Real-time task status tracking with manual refresh button,DevOps + Frontend Dev (STOA-Automation),EXP-REPORTS-001,FILE:tools/audit/status_snapshot.py;FILE:apps/project-tracker/lib/data-sync.ts,UI displays status-snapshot.json; refresh button regenerates from CSV; history view shows changes over time,Completed,"<5s refresh, real-time display",14,ARTIFACT:apps/project-tracker/components/tracking/StatusTracker.tsx;ARTIFACT:apps/project-tracker/app/api/tracking/status/route.ts;ARTIFACT:apps/project-tracker/components/tracking/shared/StaleIndicator.tsx;ARTIFACT:apps/project-tracker/components/tracking/shared/RefreshButton.tsx;ARTIFACT:apps/project-tracker/components/TrackingView.tsx;ARTIFACT:apps/project-tracker/components/tracking/StatusHistory.tsx;ARTIFACT:apps/project-tracker/components/tracking/index.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/TRACK-001/context_ack.json,VALIDATE:pnpm test,90/180/360,2026-06-28,2026-02-22,100,EXP-REPORTS-001:FS,
TRACK-002,Tracking,Quality Metrics UI - Debt ledger coverage SonarQube with refresh buttons,QA Lead + Frontend Dev (STOA-Quality),"EXP-REPORTS-002,IFC-088",FILE:scripts/debt-analyzer.js;FILE:scripts/sonarqube-metrics.js,"Dashboard shows debt trends, coverage %, SonarQube metrics; individual refresh buttons per metric type",Completed,"<10s refresh, trend charts",14,ARTIFACT:apps/project-tracker/components/tracking/QualityDashboard.tsx;ARTIFACT:apps/project-tracker/app/api/tracking/quality/route.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/TRACK-002/context_ack.json,VALIDATE:pnpm --filter project-tracker typecheck,90/180/360,2026-02-22,2026-07-09,100,"EXP-REPORTS-002:FS,IFC-088:FS",
TRACK-003,Tracking,Risk Register UI - View and update risks with mitigation tracking,PM + Security (STOA-Foundation),"EXP-REPORTS-003,IFC-118",FILE:artifacts/reports/risk-register.csv;FILE:docs/shared/risk-mitigation-plan.md,Risk register displayed in table; add/edit risk modal; mitigation status tracking; export capability,Completed,"CRUD operations, history tracking",14,ARTIFACT:apps/project-tracker/components/tracking/RiskRegister.tsx;ARTIFACT:apps/project-tracker/app/api/tracking/risks/route.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/TRACK-003/context_ack.json,VALIDATE:pnpm --filter project-tracker typecheck,90/180/360,2026-02-22,2026-02-22,100,"EXP-REPORTS-003:FS,IFC-118:FS",
TRACK-004,Tracking,AI Metrics UI - Model performance drift detection cost tracking,AI Specialist + SRE (STOA-Intelligence),"IFC-117,AUTOMATION-002",FILE:artifacts/metrics/ai-metrics.json;FILE:infra/monitoring/ai-grafana-dashboard.json,"Dashboard shows AI latency, accuracy, cost per model; drift alerts; refresh capability",Completed,"Real-time metrics, <5% drift threshold",14,ARTIFACT:apps/project-tracker/components/tracking/AIMetrics.tsx;ARTIFACT:apps/project-tracker/app/api/tracking/ai/route.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/TRACK-004/context_ack.json,VALIDATE:pnpm --filter project-tracker typecheck,90/180/360,2026-02-22,2026-02-22,100,"IFC-117:FS,AUTOMATION-002:FS",
TRACK-005,Tracking,Security Dashboard UI - Vulnerability tracking scan results security posture,Security Eng (STOA-Security),"EXC-SEC-001,IFC-121",FILE:artifacts/reports/security/pnpm-audit-latest.json;FILE:scripts/pnpm-audit-report.js,Dashboard shows vulnerability counts by severity; scan history; run-scan button; remediation tracking,Completed,"Zero critical vulns, weekly scans",14,ARTIFACT:apps/project-tracker/components/tracking/SecurityDashboard.tsx;ARTIFACT:apps/project-tracker/app/api/tracking/security/route.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/TRACK-005/context_ack.json,AUDIT:security-review,90/180/360,2026-02-22,2026-02-22,100,"EXC-SEC-001:FS,IFC-121:FS",
TRACK-006,Tracking,Build Health UI - Validation results build status test results,DevOps (STOA-Automation),"EXP-REPORTS-005,ENV-005-AI",FILE:artifacts/reports/turbo-validation.json;FILE:artifacts/reports/audit-report.json,"Dashboard shows build success rate, test results, validation status; run-validation button",Completed,"100% builds tracked, <30s validation",14,ARTIFACT:apps/project-tracker/components/tracking/BuildHealth.tsx;ARTIFACT:apps/project-tracker/app/api/tracking/build/route.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/TRACK-006/attestation.json,VALIDATE:pnpm test,90/180/360,2026-07-05,2026-02-22,100,"EXP-REPORTS-005:FS,ENV-005-AI:FS",
IFC-164,AI/ML,Ollama Local Development - Real Integration & Benchmarks,AI Specialist + DevOps (STOA-Intelligence),"IFC-005,IFC-086,IFC-095",FILE:apps/ai-worker/src/config/ai.config.ts;FILE:apps/ai-worker/src/chains/scoring.chain.ts;ENV:AI scoring chain stable and tested;ENV:Docker infrastructure mature;POLICY:Cost tracking validated,"Complete Ollama integration with REAL benchmarks: (1) Implement ChatOllama in scoring.chain.ts, (2) Run real accuracy benchmarks against test leads, (3) Validate cost savings with actual metrics, (4) Update accuracy-benchmarks.json with real data; Follow-up to IFC-085 which only added config but never tested",Backlog,Real Ollama tests passing; accuracy-benchmarks.json contains measured data; dev cost reduction verified,20,ARTIFACT:apps/ai-worker/src/chains/ollama-integration.ts;ARTIFACT:artifacts/benchmarks/accuracy-benchmarks.json;ARTIFACT:artifacts/reports/ollama-real-benchmark-report.json;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-164/context_ack.json,VALIDATE:pnpm test,180/360/720,2026-09-20,2026-10-02,0,"IFC-005:FS,IFC-086:FS,IFC-095:FS",
IFC-165,Performance,Performance Baseline - Real Benchmarks with Live Infrastructure,DevOps + SRE (STOA-Foundation),"ENV-015-AI,IFC-003,ENV-005-AI",FILE:apps/api/src/index.ts;FILE:packages/db/prisma/schema.prisma;ENV:API server running;ENV:Database running;ENV:Docker infrastructure stable;POLICY:All services healthy,"Run REAL performance benchmarks: (1) Start API server and database, (2) Execute artifacts/benchmarks/run-baseline-benchmark.ts, (3) Capture actual API p95/p99 latencies, (4) Capture actual DB query times, (5) Update baseline.json with measured data; Follow-up to ENV-015-AI which created config but had simulated data",Backlog,Real API latencies measured; Real DB query times; baseline.json contains actual measurements,20,ARTIFACT:artifacts/benchmarks/baseline.json;ARTIFACT:artifacts/reports/performance-baseline-report.json;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-165/context_ack.json,VALIDATE:pnpm test;AUDIT:performance-review,180/360/720,2026-09-22,2026-10-03,0,"ENV-015-AI:FS,IFC-003:FS,ENV-005-AI:FS",
IFC-166,Documentation,NBA Demo Video Recording,AI Specialist (STOA-Intelligence),IFC-039,FILE:artifacts/misc/nba-demo.md;ENV:System stable and running;ENV:OpenAI API configured;POLICY:Demo scenarios validated,Record actual nba-demo.mp4 video demonstrating Next Best Action feature with real AI responses; Follow-up from IFC-039,Backlog,"Video recorded, demonstrates AI value, <5min duration",24,ARTIFACT:artifacts/misc/nba-demo.mp4;EVIDENCE:.specify/sprints/sprint-24/attestations/IFC-166/context_ack.json,VALIDATE:pnpm typecheck,120/240/480,2026-11-15,2026-11-25,0,IFC-039:FS,
IFC-175,Validation,RAG Production Validation - Follow-up to IFC-039,AI Specialist (STOA-Intelligence),IFC-039,FILE:apps/ai-worker/src/chains/rag-context.chain.ts;FILE:apps/ai-worker/src/services/retrieval-service.ts;ENV:Supabase pgvector ready;ENV:OpenAI API configured;ENV:Documents indexed,Validate RAG chain works with real pgvector in production; test RetrievalService integration with live Supabase; verify ACL permissions; test with indexed documents; Follow-up from IFC-039,Backlog,RAG retrieval works in production; <200ms latency; ACL filtering verified; relevance >85%,24,ARTIFACT:artifacts/misc/rag-production-validation.json;EVIDENCE:.specify/sprints/sprint-24/attestations/IFC-175/context_ack.json,VALIDATE:integration-test,180/360/720,2026-11-17,2026-11-28,0,IFC-039:FS,
IFC-167,Platform,Wire workers to pnpm dev startup - Follow-up to IFC-163,DevOps (STOA-Automation),IFC-163,FILE:package.json;FILE:turbo.json;FILE:apps/workers/notifications-worker/package.json;FILE:apps/workers/events-worker/package.json;FILE:apps/workers/ingestion-worker/package.json,Workers auto-start with pnpm dev; all 3 workers running; health checks pass; verified by: pnpm dev starts all services,Completed,All workers start <30s; zero manual startup required,14,ARTIFACT:package.json;ARTIFACT:turbo.json;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-167/context_ack.json,VALIDATE:pnpm typecheck,60/120/240,2026-06-28,2026-07-05,100,IFC-163:FS,
IFC-168,AI/ML,Convert AI worker to BullMQ queue consumer - Follow-up to IFC-005/IFC-085,AI Specialist + Backend Dev (STOA-Intelligence),"IFC-005,IFC-085,IFC-163",FILE:apps/ai-worker/src/index.ts;FILE:apps/workers/shared/src/base-worker.ts;ENV:BullMQ configured;ENV:Redis running,AI worker extends BaseWorker; implements job handlers for scoring and predictions; processes jobs from queue; health endpoint exposed; verified by: pnpm test,Completed,Queue jobs processed <2s; zero dropped jobs; health check passes,14,ARTIFACT:apps/ai-worker/src/index.ts;ARTIFACT:apps/ai-worker/src/jobs/scoring.job.ts;ARTIFACT:apps/ai-worker/src/jobs/prediction.job.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-168/context_ack.json,VALIDATE:pnpm test;VALIDATE:pnpm test:integration,120/240/480,2026-06-30,2026-07-09,100,"IFC-005:FS,IFC-085:FS,IFC-163:FS",
IFC-169,Security,Require Supabase env vars - Follow-up to IFC-006,Security Eng (STOA-Security),IFC-006,FILE:apps/api/src/lib/supabase.ts;FILE:apps/api/src/index.ts;FILE:docs/security/zero-trust-design.md,Remove mock key fallback; fail fast if SUPABASE_URL or SUPABASE_ANON_KEY missing; startup validation added; verified by: pnpm test,Completed,Zero mock keys in production; startup fails without config; auth validates real tokens,12,ARTIFACT:apps/api/src/lib/supabase.ts;ARTIFACT:docs/operations/env-requirements.md;EVIDENCE:.specify/sprints/sprint-12/attestations/IFC-169/context_ack.json,VALIDATE:pnpm test;AUDIT:security-review,60/120/240,2026-05-31,2026-06-08,100,IFC-006:FS,
IFC-170,Notifications,Implement Twilio SMS channel - Follow-up to IFC-157,Backend Dev (STOA-Domain),IFC-157,FILE:apps/workers/notifications-worker/src/channels/sms.ts;ENV:Twilio account configured;ENV:TWILIO_ACCOUNT_SID set;ENV:TWILIO_AUTH_TOKEN set,Uncomment Twilio SDK calls; implement real SMS delivery; add delivery status tracking; rate limiting; verified by: pnpm test,Completed,SMS delivery success >95%; delivery status tracked; rate limits enforced,12,ARTIFACT:apps/workers/notifications-worker/src/channels/sms.ts;ARTIFACT:packages/adapters/src/messaging/twilio/client.ts;EVIDENCE:.specify/sprints/sprint-12/attestations/IFC-170/context_ack.json;ARTIFACT:docs/planning/adr/ADR-023-communications-inbox.md;ARTIFACT:docs/planning/prd-communications-inbox.md,VALIDATE:pnpm test,90/180/360,2026-06-02,2026-06-10,100,IFC-157:FS,