Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-220,AI Foundation,AI Insight Null-State UX (Contact)  -  Add Run AI Analysis button when aiInsight is null on Contact detail page. Lead detail already done 2026-03-04. Pattern: amber dashed-border banner + button wired to scoreWithAI mutation. Invalidate query on success. Follows IFC-095 (Pattern 2  -  scope oversight). Resolves WIRE-IFC-095-001.,Frontend Dev (STOA-Quality),IFC-095,FILE:apps/web/src/app/contacts/[id]/page.tsx;FILE:apps/web/src/app/leads/[id]/page.tsx,Contact detail shows Run AI Analysis when no insight; triggers mutation; refreshes; matches Lead pattern; tests >=90%,Completed,Mutation completes <3s; test coverage >=90%,16,ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-220/attestation.json,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run;GATE:coverage-gte-90,30/60/120,2026-03-12,2026-03-12,100,IFC-095:FS,
IFC-221,Core CRM,Email Open Tracking Integration  -  Real email open/click tracking. Backend: tracking pixel endpoint recording opens; click-through URL wrapper; EmailTracking model. Frontend: replace activity-derived open rate with real data on Lead and Contact detail. Inject pixel + wrap links on outbound send. Follows IFC-144 and IFC-099 (Pattern 1  -  infra-only). Resolves WIRE-IFC-099-001.,Backend Dev (STOA-Domain),"IFC-144,IFC-099",FILE:apps/api/src/modules/email/inbound.router.ts;FILE:packages/db/prisma/schema.prisma;FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/web/src/app/contacts/[id]/page.tsx,Tracking pixel injected; opens recorded; click-through tracked; real open rate on entity detail; privacy-compliant; tests >=90%,Backlog,Pixel response <50ms; tracking accuracy >95%; test coverage >=90%,22,ARTIFACT:apps/api/src/modules/email/tracking.router.ts;ARTIFACT:packages/db/prisma/schema.prisma;EVIDENCE:.specify/sprints/sprint-22/attestations/IFC-221/context_ack.json,VALIDATE:pnpm --filter api typecheck;VALIDATE:pnpm --filter api test --run;GATE:coverage-gte-90,60/120/240,,,0,"IFC-144:FS,IFC-099:FS",
IFC-222,Notifications,Implement real Twilio SMS SDK calls (Resolves R-006),Backend Dev (STOA-Domain),IFC-170,FILE:apps/workers/notifications-worker/src/channels/sms.ts,Real Twilio SDK calls replace mock logic; verified by: pnpm test,Completed,SMS delivery uses real Twilio API,14,ARTIFACT:apps/workers/notifications-worker/src/channels/sms.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-222/attestation.json;SPEC:.specify/sprints/sprint-14/specifications/IFC-222-spec.md;PLAN:.specify/sprints/sprint-14/planning/IFC-222-plan.md;ATTESTATION:.specify/sprints/sprint-14/attestations/IFC-222/attestation.json,VALIDATE:pnpm test,60/120/240,2026-03-06,2026-03-06,100,IFC-170:FS,
IFC-223,Notifications,Wire actual Email Outbound Adapter (Resolves R-018),Backend Dev (STOA-Domain),IFC-157,FILE:packages/adapters/src/messaging/email/outbound.ts,Email outbound connects to real SMTP/API provider; verified by: pnpm test,Completed,Emails dispatch to external provider,14,ARTIFACT:packages/adapters/src/messaging/email/outbound.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-223/attestation.json;SPEC:.specify/sprints/sprint-14/specifications/IFC-223-spec.md;PLAN:.specify/sprints/sprint-14/planning/IFC-223-plan.md;ATTESTATION:.specify/sprints/sprint-14/attestations/IFC-223/attestation.json,VALIDATE:pnpm test,60/120/240,2026-03-06,2026-03-07,100,IFC-157:FS,
IFC-224,Calendar Integration,Implement Calendar Webhook Ingestion Routes (Resolves R-008),Backend Dev (STOA-Domain),IFC-138,FILE:packages/adapters/src/index.ts,Webhooks endpoints configured to receive external calendar events; verified by: pnpm test,Completed,External calendar syncs arrive via webhook,14,ARTIFACT:apps/api/src/modules/calendar/calendar-webhook.service.ts;EVIDENCE:.specify/sprints/sprint-14/attestations/IFC-224/attestation.json;SPEC:.specify/sprints/sprint-14/specifications/IFC-224-spec.md;PLAN:.specify/sprints/sprint-14/planning/IFC-224-plan.md;ATTESTATION:.specify/sprints/sprint-14/attestations/IFC-224/attestation.json,VALIDATE:pnpm test,120/240/480,2026-03-07,2026-03-07,100,IFC-138:FS,
IFC-225,Core CRM,Convert Lead UX Fix - Backend requires QUALIFIED status but Convert button always visible. Fix: (1) Disable/hide button for non-QUALIFIED leads with guidance tooltip. (2) Add confirmation dialog before conversion. (3) Add createAccount option to conversion flow. (4) Handle conversion errors gracefully. Page: leads/[id]/page.tsx line 1169.,Frontend Dev (STOA-Quality),,FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/api/src/modules/lead/lead.router.ts,Convert button hidden/disabled for non-QUALIFIED leads; confirmation dialog shown; createAccount option available; error handling for failed conversions; tests >=90%,Completed,Convert UX matches backend requirements; no silent failures,16,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-225/attestation.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,30/60/120,2026-03-12,2026-03-12,100,,
IFC-226,Core CRM,"Lead Detail Null-State UX - Fix engagement/churn/sentiment showing raw 'Unknown' string when aiInsight is null. Replace with styled 'Not analyzed' state with visual distinction from real AI data. Page: leads/[id]/page.tsx lines 588, 2258.",Frontend Dev (STOA-Quality),,FILE:apps/web/src/app/leads/[id]/page.tsx,Engagement/churn/sentiment show styled 'Not analyzed' state (not raw 'Unknown'); visual distinction between fallback and real AI data; tests >=90%,Completed,No raw 'Unknown' strings rendered; CTA present in empty states,16,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-226/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/IFC-226-spec.md;PLAN:.specify/sprints/sprint-16/planning/IFC-226-plan.md,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,30/60/120,2026-03-15,2026-03-16,100,,
IFC-227,Core CRM,Company-to-Account Navigation Link - Lead detail page shows company name as plain <span> in profile card (line 1352) and info panel (line 1656). Replace with Next.js Link component navigating to /accounts/[accountId]. Requires accountId in lead transform/query. Apply same pattern to Contact and Deal detail pages.,Frontend Dev (STOA-Quality),,FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/web/src/app/contacts/[id]/page.tsx;FILE:apps/web/src/app/deals/[id]/page.tsx,"Company name is clickable Link to /accounts/[accountId] on Lead, Contact, Deal detail pages; accountId included in API response; graceful fallback when no account linked; tests >=90%",Backlog,Company names are navigable links; no broken links when accountId is null,18,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-227/context_ack.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,30/60/120,,,0,,
IFC-228,Core CRM,"Lead Owner Reassignment UI - Owner card on Lead detail (lines 1468-1487) is read-only. Add reassignment capability for MANAGER/ADMIN roles: user picker dropdown, reassign mutation via lead.update, audit trail entry. Apply RBAC check to show/hide reassign button. Extend to Contact and Account detail pages.",Frontend Dev (STOA-Quality),IFC-095,FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/api/src/modules/lead/lead.router.ts;FILE:apps/api/src/security/rbac.ts,MANAGER/ADMIN can reassign lead owner via user picker; reassignment creates audit entry; RBAC enforced; regular users see read-only; tests >=90%,Backlog,Reassignment completes <500ms; RBAC correctly enforced,20,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-228/context_ack.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,30/60/120,,,0,IFC-095:FS,
IFC-229,Core CRM,"Lead Detail Map View - Current map section (lines 1453-1465) is a gradient placeholder with non-functional 'View Map' button. Options: (A) Integrate Mapbox/Leaflet with geocoded address, (B) Link to Google Maps in new tab, (C) Remove placeholder entirely if map not in MVP scope. Needs product decision.",Frontend Dev (STOA-Quality),,FILE:apps/web/src/app/leads/[id]/page.tsx,Map section either shows real map from geocoded address OR links to external map OR placeholder removed; no non-functional UI elements remain; tests >=90%,Backlog,Map renders within 2s or external link works; no broken UI,20,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-229/context_ack.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,30/60/120,,,0,,
IFC-230,Core CRM,"Unify Lead Create/Edit Form - Create page (leads/(list)/new/page.tsx, 1029 lines) and Edit page (leads/[id]/edit/page.tsx, 464 lines) share no components. Issues: different API clients (trpc vs api), different field sets (BANT only in create but silently dropped), different styling, different validation, no auth guard on create. Fix: extract shared LeadForm component, unify API client, include all fields in both views, consistent styling.",Frontend Dev (STOA-Quality),,FILE:apps/web/src/app/leads/[id]/edit/page.tsx;FILE:apps/web/src/app/leads/(list)/new/page.tsx,Shared LeadForm component used by both create and edit; consistent field set (BANT fields not silently dropped); unified API client; consistent styling; auth guard on create; tests >=90%,Backlog,Shared component reduces total LOC by >=30%; no silently dropped fields,18,ARTIFACT:apps/web/src/components/leads/LeadForm.tsx;ARTIFACT:apps/web/src/app/leads/[id]/edit/page.tsx;ARTIFACT:apps/web/src/app/leads/(list)/new/page.tsx;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-230/context_ack.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,60/120/240,,,0,,
IFC-231,Core CRM,"Lead List Saved Views and Filter Persistence - Sidebar view params (?view=my, ?view=starred, ?segment=hot) are completely ignored by LeadsPageClient (no useSearchParams call). Fix: (1) Wire URL params to filter state, (2) Add saved views CRUD (name, filters, columns, sort), (3) Column visibility picker UI exposing DataTable VisibilityState, (4) Persist filter/sort/view selection in localStorage or user preferences.",Frontend Dev (STOA-Quality),,FILE:apps/web/src/app/leads/(list)/page.tsx;FILE:apps/web/src/components/sidebar/configs/index.ts,URL params filter lead list correctly; saved views can be created/edited/deleted; column picker toggles visibility; filter/sort state persists across navigation; tests >=90%,Backlog,View switch <300ms; filter persistence verified across navigation,22,ARTIFACT:apps/web/src/app/leads/(list)/page.tsx;EVIDENCE:.specify/sprints/sprint-22/attestations/IFC-231/context_ack.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,60/120/240,,,0,,
IFC-232,Core CRM,Sidebar Broken Links Cleanup - 1 remaining broken navigation link: /deals/trash has no page.tsx (sidebar config deals.ts links to it but route 404s). Original 17 broken nav links and 6 settings links resolved by PG-025/PG-045/PG-174 and other sprint work. Fix: create trash/deleted-deals page at apps/web/src/app/deals/trash/page.tsx OR remove the sidebar item from deals.ts if soft-delete is not yet supported.,Frontend Dev (STOA-Quality),,FILE:apps/web/src/components/sidebar/configs/deals.ts;FILE:apps/web/src/app/deals/(list)/page.tsx,/deals/trash route resolves to a valid page (placeholder or functional); zero 404 errors from sidebar navigation; tests >=90%,Completed,Zero 404 errors from deals sidebar navigation; /deals/trash accessible,16,ARTIFACT:apps/web/src/app/deals/(list)/trash/page.tsx;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-232/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/IFC-232-spec.md;PLAN:.specify/sprints/sprint-16/planning/IFC-232-plan.md,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,30/60/120,2026-04-11,2026-04-11,100,,
IFC-233,Core CRM,"Wire Unused Backend tRPC Endpoints - ~20 built but unused tRPC procedures. Lead: convertToDeal, getHotLeads, getReadyForQualification, bulkScore. Contact: getByEmail, linkToAccount, unlinkFromAccount, search, linkToLead, unlinkFromLead, getTimeline, logActivity. Opportunity: create, getById, getHistory, getProducts, getPipeline, stats. Account: create, update. Task: stats, assign, reschedule. Wire each to appropriate frontend UI or remove if not needed.",Full Stack Dev (STOA-Domain),,FILE:apps/api/src/modules/lead/lead.router.ts;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:apps/api/src/modules/account/account.router.ts;FILE:apps/api/src/modules/task/task.router.ts,All listed tRPC procedures either wired to frontend UI or explicitly removed with justification; no dead backend code; tests >=90%,Backlog,Zero unused tRPC procedures remain; all wired endpoints have frontend consumers,20,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-233/context_ack.json,VALIDATE:pnpm --filter web typecheck;VALIDATE:pnpm --filter api typecheck;VALIDATE:pnpm --filter web test --run;GATE:coverage-gte-90,60/120/240,,,0,,
