Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
PG-073,Core CRM,Opportunities List,CRM FE+BE (STOA-Foundation),IFC-091,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Opportunity pipeline;ENV:stages;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, pipeline visible; artifacts: page.tsx, opportunity-list.tsx, pipeline-view.tsx",Backlog,"Opportunities listed, pipeline shown, stages clear",20,ARTIFACT:apps/web/src/app/deals/(list)/page.tsx;ARTIFACT:apps/web/src/components/deals/opportunity-list.tsx;ARTIFACT:apps/web/src/components/deals/pipeline-view.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/PG-073/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-26,2026-10-02,0,IFC-091:FS,
PG-074,Core CRM,Opportunity Detail CRITICAL: Current page is fully hardcoded with SAMPLE_DEAL and SAMPLE_ACTIVITIES constants - zero API calls. Must: (1) Replace with api.opportunity.getById query (IFC-186 router already built with moveStage getHistory getProducts getPipeline endpoints). (2) Wire all 6 action buttons: Won/Lost to updateStage mutations with stage dialog Edit to navigate to edit form Clone to duplicate mutation Archive to set archived Delete to AlertDialog + delete mutation. (3) Add real activity timeline via ActivityFeed component (IFC-069). (4) Wire file section to real data. (5) Remove hardcoded SAMPLE_* constants. Cross-entity patterns from Lead 360 wiring (2026-03-04) should be followed.,CRM FE+BE (STOA-Foundation),PG-073,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Deal details;ENV:products;ENV:timeline;FILE:apps/web/src/app/(crm)/opportunities/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, details complete; artifacts: page.tsx, opportunity-detail.tsx, product-list.tsx; Deal detail loads real API data; all 6 action buttons functional with confirmation dialogs; activity timeline shows real events; file section wired; no hardcoded SAMPLE_* constants remain; Lighthouse >=90; tests >=90%",Backlog,"Details shown, products listed, timeline displayed",20,ARTIFACT:apps/web/src/app/deals/[id]/page.tsx;ARTIFACT:apps/web/src/components/deals/opportunity-detail.tsx;ARTIFACT:apps/web/src/components/deals/product-list.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/PG-074/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-09-28,2026-10-04,0,PG-073:FS,
PG-075,Core CRM,Edit Opportunity,CRM FE+BE (STOA-Foundation),PG-074,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Deal editor;ENV:probability calc;FILE:apps/web/src/app/(crm)/opportunities/[id]/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, calculations accurate; artifacts: page.tsx, opportunity-editor.tsx, probability-calc.ts",Backlog,"Edits working, probability calculated, forecast updated",20,ARTIFACT:apps/web/src/app/deals/[id]/edit/page.tsx;ARTIFACT:apps/web/src/components/deals/opportunity-editor.tsx;ARTIFACT:apps/web/src/lib/deals/probability-calc.ts;EVIDENCE:.specify/sprints/sprint-20/attestations/PG-075/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-09-30,2026-10-02,0,PG-074:FS,
PG-076,Core CRM,Pipeline Board,CRM FE+BE (STOA-Foundation),IFC-091,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Kanban view;ENV:drag-drop;ENV:filters;FILE:docs/operations/quality-gates.md;FILE:apps/api/src/modules/opportunity/opportunity.router.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, drag smooth; artifacts: page.tsx, pipeline-board.tsx, drag-drop-handler.ts",Backlog,"Board working, drag-drop smooth, filters functional",21,ARTIFACT:apps/web/src/app/pipeline/page.tsx;ARTIFACT:apps/web/src/components/pipeline/pipeline-board.tsx;ARTIFACT:apps/web/src/lib/pipeline/drag-drop-handler.ts;EVIDENCE:.specify/sprints/sprint-21/attestations/PG-076/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,120/240/480,2026-10-04,2026-10-10,0,IFC-091:FS,
PG-077,Core CRM,Pipeline Stages,CRM FE+BE (STOA-Foundation),PG-076,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Stage config;ENV:conversion rates;FILE:docs/operations/quality-gates.md;FILE:apps/web/src/app/(crm)/pipeline/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, rates calculated; artifacts: page.tsx, stage-config.tsx, conversion-calculator.ts",Backlog,"Stages configured, rates calculated, insights shown",21,ARTIFACT:apps/web/src/app/pipeline/stages/page.tsx;ARTIFACT:apps/web/src/components/pipeline/stage-config.tsx;ARTIFACT:apps/web/src/lib/pipeline/conversion-calculator.ts;EVIDENCE:.specify/sprints/sprint-21/attestations/PG-077/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-10-06,2026-10-08,0,PG-076:FS,
PG-078,Core CRM,Stage Detail,CRM FE+BE (STOA-Foundation),PG-077,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Stage analytics;ENV:bottlenecks;FILE:apps/web/src/app/(crm)/pipeline/stages/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, analytics shown; artifacts: page.tsx, stage-analytics.tsx, bottleneck-analyzer.ts",Backlog,"Analytics displayed, bottlenecks identified, actions suggested",21,ARTIFACT:apps/web/src/app/pipeline/stages/[id]/page.tsx;ARTIFACT:apps/web/src/components/deals/stage-analytics.tsx;ARTIFACT:apps/web/src/lib/deals/bottleneck-analyzer.ts;EVIDENCE:.specify/sprints/sprint-21/attestations/PG-078/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-10-08,2026-10-10,0,PG-077:FS,
PG-079,Core CRM,Forecasts,CRM FE+BE (STOA-Foundation),IFC-092,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Forecast models;ENV:accuracy tracking;FILE:apps/api/src/shared/forecast-algorithm.test.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, forecasts accurate; artifacts: page.tsx, forecast-display.tsx, accuracy-tracker.ts",Backlog,"Forecasts generated, accuracy tracked, adjustments enabled",21,ARTIFACT:apps/web/src/app/forecasts/page.tsx;ARTIFACT:apps/web/src/components/deals/forecast-display.tsx;ARTIFACT:apps/web/src/lib/deals/accuracy-tracker.ts;EVIDENCE:.specify/sprints/sprint-21/attestations/PG-079/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-10-10,2026-10-16,0,IFC-092:FS,
PG-080,Core CRM,Activities,CRM FE+BE (STOA-Foundation),IFC-089,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Activity timeline;ENV:filters;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, timeline smooth; artifacts: page.tsx, activity-timeline.tsx, activity-filters.tsx",Backlog,"Activities listed, timeline smooth, filters working",21,ARTIFACT:apps/web/src/app/activities/page.tsx;ARTIFACT:apps/web/src/components/tasks/activity-timeline.tsx;ARTIFACT:apps/web/src/components/tasks/activity-filters.tsx;EVIDENCE:.specify/sprints/sprint-21/attestations/PG-080/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,90/180/360,2026-10-12,2026-10-18,0,IFC-089:FS,
PG-081,Core CRM,Tasks,CRM FE+BE (STOA-Foundation),PG-080,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Task management;ENV:assignments;FILE:apps/web/src/app/(crm)/activities/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, tasks tracked; artifacts: page.tsx, task-manager.tsx, task-reminder.ts",Backlog,"Tasks managed, assignments working, reminders sent",21,ARTIFACT:apps/web/src/app/tasks/(list)/page.tsx;ARTIFACT:apps/web/src/components/tasks/task-manager.tsx;ARTIFACT:apps/web/src/lib/tasks/task-reminder.ts;EVIDENCE:.specify/sprints/sprint-21/attestations/PG-081/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-10-14,2026-10-16,0,PG-080:FS,
PG-082,Core CRM,Task Detail,CRM FE+BE (STOA-Foundation),PG-081,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Task view;ENV:subtasks;ENV:comments;FILE:apps/web/src/app/(crm)/tasks/page.tsx;FILE:docs/design/sitemap.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/page-registry.md;FILE:apps/project-tracker/docs/metrics/_global/flows/flow-index.md,"Response <200ms, Lighthouse ≥90, collaboration enabled; artifacts: page.tsx, task-detail.tsx, task-comments.tsx",Backlog,"Details shown, subtasks managed, comments working",22,ARTIFACT:apps/web/src/app/tasks/[id]/page.tsx;ARTIFACT:apps/web/src/components/tasks/task-detail.tsx;ARTIFACT:apps/web/src/components/tasks/task-comments.tsx;EVIDENCE:.specify/sprints/sprint-22/attestations/PG-082/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-10-18,2026-10-20,0,PG-081:FS,
DOC-001,Strategy & Documentation,Company & Product Master Brief (single source of truth),CEO + All Leads (STOA-Leadership),,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Stakeholder workshop (CEO/PM/Tech Lead); access to existing notes;ENV:competitive context;ENV:and current product scope;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md,"Master brief created and reviewed covering: product definition, vision, target customers (ICP), personas, positioning, value proposition, differentiation, success metrics, scope/out-of-scope, tone of voice, and visual identity direction; published as tracked docs and referenced from CLAUDE.md/README as grounding source; targets: >=100%; verified by: pnpm lint",Completed,100% required sections filled; ≤5 open questions; referenced by agents/CI docs checks; updated_at + owner present,0,ARTIFACT:docs/**;EVIDENCE:.specify/sprints/sprint-0/attestations/DOC-001/attestation.json,VALIDATE:pnpm lint,120/240/480,2025-12-14,2025-12-22,100,,
BRAND-001,Brand & Design,"Visual Identity System (palette, typography, spacing, logo usage)",UX Designer + Frontend Dev (STOA-Domain),DOC-001,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Access to any existing brand assets; decision-maker availability for final selection;FILE:docs/planning/DDD-context-map.puml;FILE:packages/db/prisma/schema.prisma;FILE:docs/operations/quality-gates.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/master-brief.md,"Defined palette (primary/secondary/neutral), typography scale, spacing system, iconography guidance, and basic component styling principles; includes do/don’t examples; exported as machine-readable tokens (JSON) and documented usage guidance; verified by: pnpm lint",Completed,Palette + type scale defined; tokens generated; 1 review iteration max; consistency checklist created,0,ARTIFACT:docs/company/brand/visual-identity.md;docs/company/brand/palette.tokens.json;docs/company/brand/typography.tokens.json;docs/company/brand/spacing.tokens.json;EVIDENCE:.specify/sprints/sprint-0/attestations/BRAND-001/attestation.json;ARTIFACT:docs/design/mockups/*;ARTIFACT:docs/company/brand/design-system-preview.html;ARTIFACT:apps/web/public/fonts/MaterialSymbolsOutlined.woff2,VALIDATE:pnpm lint;AUDIT:design-review;AUDIT:code-review,120/240/480,2025-12-16,2025-12-24,100,DOC-001:FS,
BRAND-002,Design System,Design Tokens Integration Plan (Tailwind/shadcn theme mapping),Frontend Dev + UX Designer (STOA-Domain),"BRAND-001,ENV-002-AI",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Tailwind + shadcn/ui baseline present; agreement on token naming convention;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:eslint.config.mjs,"Mapping document from brand tokens to Tailwind/shadcn variables created; includes light/dark theme rules, semantic color tokens, component states, and migration guidelines; produces a minimal theme reference"" page spec""; targets: >=90%, zero errors; verified by: pnpm lint",Completed,Token mapping coverage ≥90% of components used in Sprint 0/1; zero ambiguous token names; theme reference spec approved,1,ARTIFACT:docs/design/token-mapping.md;docs/design/theme-reference-spec.md;docs/design/token-naming.md;EVIDENCE:.specify/sprints/sprint-1/attestations/BRAND-002/attestation.json,VALIDATE:pnpm lint,90/180/360,2025-12-28,2026-01-06,100,"BRAND-001:FS,ENV-002-AI:FS",
GTM-001,Go-to-Market,"ICP & Personas Pack (target customers, job stories, objections)",PM + Marketing (STOA-Foundation),DOC-001,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Access to intended market assumptions; any existing customer discovery notes;FILE:docs/company/master-brief.md,"ICP definition (firmographics/technographics/constraints), 2–4 personas with job stories, triggers, pains, gains, buying process, and objections; includes “not ICP” exclusions; stored as tracked docs; verified by: pnpm lint; output: icp.md, personas.md, objections.md validated",Completed,ICP + ≥2 personas complete; ≥10 objections/answers; clear “not ICP” list; referenced by Sales assets,0,ARTIFACT:docs/company/go-to-market/icp.md;docs/company/go-to-market/personas.md;docs/company/go-to-market/objections.md;EVIDENCE:.specify/sprints/sprint-0/attestations/GTM-001/attestation.json,VALIDATE:pnpm lint,90/180/360,2025-12-16,2025-12-24,100,DOC-001:FS,
GTM-002,Go-to-Market,"Messaging Framework (positioning, value props, copy blocks)",PM + Marketing (STOA-Foundation),"GTM-001,BRAND-001",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Approval of ICP/personas; preliminary visual identity direction;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/company/go-to-market/icp.md;FILE:docs/company/brand/visual-identity.md,"Positioning statement, elevator pitch, key messages by persona, CTA library, website copy blocks (hero, features, pricing, security), and tone-of-voice rules; includes examples for consistent writing; verified by: pnpm lint; output: positioning.md, value-props.md, copy-blocks.md validated",Completed,Copy blocks cover all PG pages; tone guide ≤2 pages and actionable; ≤1 unresolved positioning decision,0,ARTIFACT:docs/company/messaging/positioning.md;docs/company/messaging/value-props.md;docs/company/messaging/copy-blocks.md;docs/company/messaging/cta-library.md;EVIDENCE:.specify/sprints/sprint-0/attestations/GTM-002/attestation.json,VALIDATE:pnpm lint;AUDIT:security-review,90/180/360,2025-12-18,2025-12-26,100,"GTM-001:FS,BRAND-001:FS",
SALES-001,Commercial Assets,Commercial Narrative + Pitch Deck Outline + One-Pager,PM + Sales Team (STOA-Foundation),"GTM-002,BRAND-001",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Agreement on positioning and visuals; selected distribution channel (web/demo/outreach);FILE:docs/operations/quality-gates.md;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md,"Deck outline (10–12 slides) with story arc, slide-by-slide content, and visual guidelines; plus one-pager (problem → solution → proof → CTA); includes a single canonical link to design source (Figma/Canva); verified by: pnpm lint",Completed,Deck outline complete; one-pager complete; 1 internal review cycle; aligns with ICP/personas,1,ARTIFACT:docs/sales/pitch-deck-outline.md;docs/sales/one-pager.md;artifacts/misc/sales/pitch-deck-source-link.txt;ARTIFACT:artifacts/reports/SALES-001-quick-reference.md;ARTIFACT:artifacts/reports/SALES-001-validation-report.md;EVIDENCE:.specify/sprints/sprint-1/attestations/SALES-001/attestation.json,VALIDATE:pnpm lint,90/180/360,2025-12-28,2026-01-06,100,"GTM-002:FS,BRAND-001:FS",
SALES-002,Commercial Assets,"Sales Motion Playbook (outreach sequences, discovery + demo scripts)",Sales + CEO (STOA-Leadership),"SALES-001,GTM-002",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Agreement on commercial narrative; chosen qualification framework (BANT/MEDDIC/etc.);FILE:docs/sales/pitch-deck-outline.md;FILE:docs/company/messaging/positioning.md,"Defined sales motion: lead sources, qualification steps, discovery script, demo script, objection handling, follow-up cadence; includes at least 2 outreach sequences (email + LinkedIn) and a handoff policy to implementation/support; artifacts: sales-motion-playbook.md, discovery-script.md, demo-script.md; verified by: pnpm lint",Completed,≥2 sequences ready; discovery+demo scripts usable end-to-end; first pilot run documented,2,ARTIFACT:docs/sales/sales-motion-playbook.md;docs/sales/discovery-script.md;docs/sales/demo-script.md;docs/sales/outreach-sequences.md;EVIDENCE:.specify/sprints/sprint-2/attestations/SALES-002/attestation.json,VALIDATE:pnpm lint;AUDIT:code-review,90/180/360,2026-01-11,2026-01-20,100,"SALES-001:FS,GTM-002:FS",
PM-OPS-001,Project Operations,"Project Operating Model & Delivery Playbook (cadence, WIP, ticket sizing, ABC)",Tech Lead + DevOps + Product Manager (STOA-Automation),"AUTOMATION-001,ENV-005-AI",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Agreement on repo workflow and tracker usage; availability of team roles and responsibilities;FILE:packages/db/prisma/schema.prisma;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:docs/operations/project-playbook.md;FILE:infra/monitoring/orchestration-config.yaml;FILE:.github/workflows/ci.yml,"Documented end-to-end delivery model: stages, sequencing, WIP policy, ticket sizing guidance, ABC classification of work, acceptance criteria rules, and escalation path; includes RACI for Sprint 0–2; referenced by tracker UI/help pages; targets: >=100%; verified by: pnpm lint",Completed,WIP policy defined; ticket sizing heuristic defined; ABC coverage 100% of task types; RACI approved,0,ARTIFACT:docs/operations/project-playbook.md;docs/operations/wip-policy.md;docs/operations/ticket-sizing.md;docs/operations/abc-classification.md;docs/operations/raci.md;EVIDENCE:.specify/sprints/sprint-0/attestations/PM-OPS-001/attestation.json,VALIDATE:pnpm lint,90/180/360,2025-12-18,2025-12-26,100,"AUTOMATION-001:FS,ENV-005-AI:FS",
