Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-025,Intelligence,PHASE-011: A/B Testing Framework,Data Scientist + Backend Dev (STOA-Intelligence),IFC-022,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Feature flags setup;POLICY:metrics defined;FILE:docs/development/tdd-guidelines.md;FILE:apps/api/src/shared/output-validation.test.ts,"AI vs manual scoring comparison, statistical analysis; artifacts: ab-test-config.json, statistical-analysis.ipynb, experiment-dashboard.png",Completed,"Experiments trackable, significance calculable",6,ARTIFACT:packages/validators/src/experiment.ts;ARTIFACT:apps/ai-worker/src/analytics/statistical-analysis.ts;ARTIFACT:packages/application/src/services/ExperimentService.ts;ARTIFACT:apps/api/src/modules/experiment/experiment.router.ts;ARTIFACT:packages/ui/src/components/experiment/ExperimentDashboard.tsx;ARTIFACT:infra/monitoring/ab-test-config.json;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-025/attestation.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,120/240/480,2026-06-28,2026-07-05,100,IFC-022:FS,
IFC-026,Intelligence,PHASE-011: Playwright E2E Testing,QA + AI Specialist (STOA-Quality),"IFC-022,IFC-024",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Playwright setup;POLICY:test scenarios defined;FILE:docs/development/tdd-guidelines.md;FILE:apps/api/src/shared/output-validation.test.ts;FILE:artifacts/reports/feedback-analytics.json,"E2E tests for AI features, visual regression; artifacts: index.html, context_ack.json",Completed,"Critical flows covered, screenshots validated",15,ARTIFACT:artifacts/test-results/playwright-report.html;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-026/attestation.json,VALIDATE:pnpm --filter @intelliflow/web typecheck,90/180/360,2026-07-12,2026-07-18,100,"IFC-022:FS,IFC-024:FS",
IFC-027,Investment Gate,PHASE-001: Gate 2 Review - £2000 Investment,CFO + CEO (STOA-Leadership),IFC-026,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:AI value demonstrated;ENV:metrics collected;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:artifacts/test-results/playwright-report.html,"Expand/maintain decision on AI features; artifacts: investment-gate-2-analysis.md, ai-roi-report.md, customer-feedback.md",Completed,"AI adds measurable value, ROI positive",15,ARTIFACT:docs/planning/gate-2/investment-gate-2-analysis.md;ARTIFACT:docs/planning/customer-feedback.md;ARTIFACT:docs/planning/board-presentation.md;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-027/attestation.json,VALIDATE:pnpm lint,60/120/180,2026-07-19,2026-07-23,100,IFC-026:FS,
IFC-028,Automation,PHASE-005: Workflow Engine with LangGraph,Backend Dev + Architect (STOA-Domain),IFC-027,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:LangGraph evaluated;ENV:state machines designed;FILE:docs/architecture/adr/ADR-005-workflow-engine.md;FILE:docs/planning/gate-2/investment-gate-2-analysis.md,"Visual workflow engine with conditional logic; artifacts: state-machine-tests.ts, IFC-028-delivery.md, context_ack.json",Completed,"Complex workflows supported, state persistent",16,ARTIFACT:apps/api/src/workflow/__tests__/state-machine.test.ts;ARTIFACT:.specify/sprints/sprint-16/execution/IFC-028/IFC-028-delivery.md;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-028/attestation.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,120/240/480,2026-07-26,2026-08-02,100,IFC-027:FS,
IFC-029,Automation,PHASE-005: Auto-Response with Approval Gate,Backend Dev + AI Specialist (STOA-Intelligence),IFC-028,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Response templates created;ENV:approval UI ready;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:docs/operations/pr-checklist.md;FILE:apps/api/src/workflow/__tests__/state-machine.test.ts,"AI-generated responses with human approval workflow; artifacts: approval-workflow.bpmn, response-quality-metrics.json, context_ack.json; targets: <1s; All phases completed: Domain(1)+AI Chain(4)+Infrastructure(2)+Application(3)+Integration(5)",Completed,"Response generation <1s, approval tracking",16,ARTIFACT:docs/architecture/approval-workflow.bpmn;ARTIFACT:artifacts/metrics/response-quality-metrics.json;ARTIFACT:apps/project-tracker/docs/metrics/sprint-16/IFC-029-attestation.json;EVIDENCE:.specify/sprints/sprint-16/attestations/IFC-029/attestation.json;SPEC:.specify/sprints/sprint-16/specifications/IFC-029-spec.md;PLAN:.specify/sprints/sprint-16/planning/IFC-029-plan.md;ARTIFACT:docs/architecture/adr/ADR-017-workflow-reliability.md,GATE:real-llm-generation;VALIDATE:pnpm test,90/180/360,2026-01-31,2026-08-05,100,IFC-028:FS,
IFC-030,Automation,PHASE-005: Smart Lead Routing,Backend Dev + Sales Ops (STOA-Domain),IFC-029,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Routing rules defined;ENV:assignment logic clear;FILE:docs/architecture/approval-workflow.bpmn,"Score-based routing with load balancing; artifacts: routing-rules-config.yaml, routing-simulation-results.csv, sla-compliance.pdf; targets: >=100%; routing-simulation-results.csv must contain real lead routing data from test database, not generated fake data",Completed,"100% leads routed optimally, SLA defined",17,ARTIFACT:infra/monitoring/routing-rules-config.yaml;ARTIFACT:artifacts/reports/routing-simulation-results.csv;ARTIFACT:docs/compliance-and-governance/governance/sla-compliance.md;EVIDENCE:.specify/sprints/sprint-17/attestations/IFC-030/attestation.json;ARTIFACT:docs/architecture/adr/ADR-017-workflow-reliability.md;SPEC:.specify/sprints/sprint-17/specifications/IFC-030-spec.md;PLAN:.specify/sprints/sprint-17/planning/IFC-030-plan.md,GATE:real-routing-data;VALIDATE:pnpm test:integration,90/180/360,2026-08-09,2026-08-15,100,IFC-029:FS,
IFC-031,Automation,PHASE-005: Workflow Builder UI (React Flow),Frontend Dev + UX (STOA-Domain),IFC-028,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:React Flow integrated;ENV:drag-drop ready;FILE:docs/architecture/adr/ADR-005-workflow-engine.md;FILE:docs/company/brand/visual-identity.md;FILE:apps/api/src/workflow/__tests__/state-machine.test.ts,"Visual workflow creation, node-based editor; artifacts: usability-test-video.mp4, context_ack.json; verified by: pnpm build",Completed,Non-technical users building workflows,17,EVIDENCE:.specify/sprints/sprint-17/attestations/IFC-031/attestation.json;SPEC:.specify/sprints/sprint-17/specifications/IFC-031-spec.md;PLAN:.specify/sprints/sprint-17/planning/IFC-031-plan.md,VALIDATE:pnpm build,120/240/480,2026-04-12,2026-08-30,100,IFC-028:FS,
IFC-032,Automation,PHASE-005: OpenTelemetry Monitoring,DevOps + SRE (STOA-Automation),IFC-030,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:OTel setup;ENV:Grafana configured;FILE:infra/monitoring/routing-rules-config.yaml,"Distributed tracing, metrics, logs unified; artifacts: otel-collector-config.yaml, trace-examples.json, context_ack.json; trace-examples.json must contain real trace IDs from actual service calls, not fabricated examples",Backlog,"Full observability, alerts configured",18,ARTIFACT:artifacts/misc/otel-collector-config.yaml;ARTIFACT:artifacts/misc/trace-examples.json;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-032/context_ack.json;ARTIFACT:docs/architecture/adr/ADR-017-workflow-reliability.md,GATE:real-trace-data;GATE:integration-wired;VALIDATE:pnpm typecheck,90/180/360,2026-08-23,2026-08-29,0,IFC-030:FS,
IFC-033,Automation,PHASE-005: Load Testing with k6,Performance Eng + DevOps (STOA-Quality),"IFC-030,IFC-032",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:k6 scripts written;POLICY:load scenarios defined;FILE:docs/development/tdd-guidelines.md;FILE:infra/monitoring/routing-rules-config.yaml;FILE:artifacts/misc/otel-collector-config.yaml,"System handles 5000 leads/hour with automation; artifacts: load-test-report.html, bottleneck-analysis.md, grafana-load-test.png; load-test-report.html must show actual k6 execution output with real timestamps, not template report",Backlog,"Performance validated, bottlenecks identified",19,ARTIFACT:artifacts/reports/load-test-report.html;ARTIFACT:docs/shared/bottleneck-analysis.md;ARTIFACT:artifacts/misc/grafana-load-test.png;EVIDENCE:.specify/sprints/sprint-19/attestations/IFC-033/context_ack.json;ARTIFACT:docs/architecture/adr/ADR-017-workflow-reliability.md,GATE:real-benchmark-data;VALIDATE:pnpm test:load,120/240/480,2026-09-06,2026-09-13,0,"IFC-030:FS,IFC-032:FS",
IFC-034,Investment Gate,PHASE-001: Gate 3 Review - £3000 Investment,CFO + CEO (STOA-Leadership),IFC-033,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Automation ROI calculated;ENV:stability proven;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:artifacts/reports/load-test-report.html,"Scale decision with modern stack validated; artifacts: automation-roi-analysis.xlsx, stability-report.pdf, scale-plan.pptx",Backlog,"Clear path forward, investment justified",19,ARTIFACT:artifacts/reports/automation-roi-analysis.xlsx;ARTIFACT:artifacts/reports/stability-report.pdf;ARTIFACT:artifacts/misc/scale-plan.pptx;ARTIFACT:artifacts/misc/investment-recommendation.docx;EVIDENCE:.specify/sprints/sprint-19/attestations/IFC-034/context_ack.json,VALIDATE:pnpm lint,60/120/180,2026-09-14,2026-09-17,0,IFC-033:FS,
IFC-035,Enhancement,PHASE-006: WhatsApp Business API Research,Integration Eng + PM (STOA-Foundation),IFC-034,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:WhatsApp API access requested;ENV:costs analyzed;FILE:artifacts/reports/automation-roi-analysis.xlsx,"Integration approach with Supabase webhooks validated; artifacts: whatsapp-api-research.md, integration-design.puml, cost-analysis.xlsx",Backlog,"Technical feasibility confirmed, costs clear",20,ARTIFACT:docs/shared/whatsapp-api-research.md;ARTIFACT:docs/shared/integration-design.puml;ARTIFACT:artifacts/reports/cost-analysis.xlsx;ARTIFACT:artifacts/misc/poc-results.json;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-035/context_ack.json,VALIDATE:pnpm typecheck,60/120/240,2026-09-20,2026-09-25,0,IFC-034:FS,
IFC-036,Enhancement,PHASE-006: WhatsApp + tRPC Integration,Backend Dev + Integration Eng (STOA-Domain),"IFC-035,IFC-106",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:API credentials obtained;ENV:webhook endpoint ready;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:docs/shared/whatsapp-api-research.md;FILE:docs/architecture/hex-boundaries.md,"WhatsApp messages captured via tRPC mutations; artifacts: webhook-test-results.json, message-flow-diagram.svg, context_ack.json; targets: >=9%, <1s; verified by: pnpm test; gates: latency-check; webhook-test-results.json must contain real WhatsApp API responses, adapter must be wired to API router",Backlog,"Messages processed <1s, 99.9% reliability",21,ARTIFACT:artifacts/misc/webhook-test-results.json;ARTIFACT:docs/shared/message-flow-diagram.svg;EVIDENCE:.specify/sprints/sprint-21/attestations/IFC-036/context_ack.json,VALIDATE:pnpm test;GATE:latency-check;GATE:integration-wired;GATE:provider-test-exists,120/240/480,2026-10-04,2026-10-11,0,"IFC-035:FS,IFC-106:FS",
IFC-037,Enhancement,PHASE-005: Analytics Dashboard Design,Data Analyst + UX (STOA-Foundation),"IFC-032,ANALYTICS-001,IFC-190",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:KPIs defined;POLICY:Tremor UI evaluated;FILE:docs/design/token-mapping.md;FILE:docs/company/brand/visual-identity.md;FILE:artifacts/misc/otel-collector-config.yaml;FILE:docs/analytics/rfm-abc-spec.md;FILE:apps/api/src/modules/analytics/analytics.router.ts,"Real-time analytics with shadcn/ui charts; artifacts: figma-dashboard-designs.url, kpi-definitions.yaml, user-feedback-notes.md",Backlog,All stakeholders approve mockups,21,ARTIFACT:artifacts/misc/figma-dashboard-designs.url;ARTIFACT:artifacts/misc/kpi-definitions.yaml;ARTIFACT:docs/dashboard/user-feedback-notes.md;ARTIFACT:artifacts/misc/design-tokens.json;EVIDENCE:.specify/sprints/sprint-21/attestations/IFC-037/context_ack.json;ARTIFACT:docs/architecture/adr/ADR-016-analytics-integrity.md;ARTIFACT:docs/planning/prd-analytics-reporting.md,VALIDATE:pnpm typecheck,60/120/240,2026-10-04,2026-10-08,0,"IFC-032:FS,ANALYTICS-001:FS,IFC-190:FS",
IFC-038,Enhancement,Analytics Implementation,Frontend Dev + Data Eng (STOA-Domain),"IFC-037,ANALYTICS-001,IFC-190",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Chart components ready;ENV:data pipeline designed;FILE:docs/operations/engineering-playbook.md;FILE:artifacts/misc/figma-dashboard-designs.url;FILE:docs/analytics/rfm-abc-spec.md;FILE:apps/api/src/modules/analytics/analytics.router.ts,"Interactive dashboard with Supabase real-time; artifacts: real-time-test-video.mp4, context_ack.json; targets: <1s; Dashboard must display real database data, not hardcoded chart values",Backlog,"Real-time updates <1s, insights actionable",22,ARTIFACT:artifacts/misc/real-time-test-video.mp4;EVIDENCE:.specify/sprints/sprint-22/attestations/IFC-038/context_ack.json;ARTIFACT:docs/architecture/adr/ADR-016-analytics-integrity.md;ARTIFACT:docs/planning/prd-analytics-reporting.md,GATE:real-data-check;VALIDATE:pnpm test,120/240/480,2026-10-18,2026-10-25,0,"IFC-037:FS,ANALYTICS-001:FS,IFC-190:FS",
IFC-039,Enhancement,Advanced AI Features (RAG),AI Specialist + Full Team (STOA-Intelligence),IFC-025,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Supabase pgvector ready;ENV:embeddings tested;FILE:infra/monitoring/ab-test-config.json,"RAG for context, sentiment analysis, next best action; artifacts: embeddings-quality-test.json, sentiment-accuracy.csv, nba-demo.md",Completed,AI features demonstrating clear value,6,PLAN:.specify/sprints/sprint-6/planning/IFC-039-plan.md;CONTEXT:.specify/sprints/sprint-6/context/IFC-039/hydrated-context.md;SPEC:.specify/sprints/sprint-6/specifications/IFC-039-spec.md;ARTIFACT:artifacts/reports/embeddings-quality-test.json;ARTIFACT:artifacts/metrics/sentiment-accuracy.csv;ARTIFACT:docs/planning/nba-demo.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-039/attestation.json;ARTIFACT:docs/architecture/adr/ADR-022-ai-features-quality.md;ARTIFACT:docs/planning/prd-ai-output-quality.md,VALIDATE:pnpm typecheck,180/360/720,2026-11-01,2026-11-10,100,IFC-025:FS,
IFC-040,Enhancement,Production hardening incl. HttpOnly auth sessions and release security gates,DevOps + Security (STOA-Security),"IFC-046,IFC-111,IFC-112,IFC-113,IFC-115,IFC-122,IFC-127,IFC-043,IFC-033,IFC-130,IFC-132,IFC-133,IFC-134,IFC-169",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Security review complete;ENV:performance optimized;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:.github/workflows/security.yml;FILE:infra/monitoring/sonar-project.properties;FILE:artifacts/metrics/blue-green-metrics.csv;FILE:artifacts/misc/vault-config.yml;FILE:artifacts/misc/backup-scripts.sh;FILE:packages/platform/src/resilience/circuit-breaker.ts;FILE:infra/supabase/migrations/20250124000000_rls_policies.sql;FILE:docs/operations/incident-response-flowchart.svg;FILE:artifacts/reports/load-test-report.html;FILE:docs/release/promotion-policy.md;FILE:.github/workflows/security-sbom.yml;FILE:docs/security/signing.md;FILE:docs/security/image-scanning.md;FILE:docs/architecture/adr/ADR-020-public-site-auth.md;FILE:docs/planning/prd-public-site-auth.md;FILE:apps/web/src/lib/auth/AuthContext.tsx;FILE:apps/web/src/lib/shared/session-cleanup.ts;FILE:apps/web/src/lib/session.ts;FILE:apps/web/proxy.ts,"Railway production config, Vercel optimized, monitoring active, and browser auth migrated from localStorage/JS-readable bearer cookies to HttpOnly secure cookies or a server-managed Supabase session; artifacts: production-checklist.md, security-scan-final.pdf, AuthContext.tsx, session-cleanup.ts, session.ts, proxy.ts; targets: 99.9% uptime, zero JS-readable bearer tokens in production, zero critical vulnerabilities; verified by: pnpm typecheck, pnpm test, pnpm lint, pnpm build, security review",Backlog,"99.9% uptime achievable, zero JS-readable bearer tokens in production, zero critical vulnerabilities",25,ARTIFACT:docs/shared/production-checklist.md;ARTIFACT:artifacts/reports/security-scan-final.pdf;ARTIFACT:artifacts/benchmarks/performance-baseline.json;ARTIFACT:docs/shared/monitoring-runbook.md;ARTIFACT:apps/web/src/lib/auth/AuthContext.tsx;ARTIFACT:apps/web/src/lib/shared/session-cleanup.ts;ARTIFACT:apps/web/src/lib/session.ts;ARTIFACT:apps/web/proxy.ts;EVIDENCE:.specify/sprints/sprint-25/attestations/IFC-040/context_ack.json;ARTIFACT:docs/architecture/adr/ADR-015-security-validation.md;ARTIFACT:docs/architecture/adr/ADR-020-public-site-auth.md,VALIDATE:pnpm typecheck;VALIDATE:pnpm test;VALIDATE:pnpm lint;VALIDATE:pnpm build;AUDIT:security-review;GATE:no-js-readable-bearer-token,180/360/720,2026-11-29,2026-12-08,0,"IFC-046:FS,IFC-111:FS,IFC-112:FS,IFC-113:FS,IFC-115:FS,IFC-122:FS,IFC-127:FS,IFC-043:FS,IFC-033:FS,IFC-130:FS,IFC-132:FS,IFC-133:FS,IFC-134:FS,IFC-169:FS",
IFC-041,Documentation,User Manual with Interactive Examples,Tech Writer + PM (STOA-Foundation),"IFC-018,IFC-026,IFC-033",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:All features complete;ENV:screenshots ready;FILE:apps/api/vitest.config.ts;FILE:artifacts/test-results/playwright-report.html;FILE:artifacts/reports/load-test-report.html,Comprehensive guide with CodeSandbox examples; targets: >=100%; gates: coverage-gte-90,Backlog,"100% features documented, interactive demos",22,ARTIFACT:artifacts/misc/codesandbox-examples.json;ARTIFACT:artifacts/coverage/feature-coverage-matrix.xlsx;EVIDENCE:.specify/sprints/sprint-22/attestations/IFC-041/context_ack.json,GATE:coverage-gte-90,90/180/360,2026-10-18,2026-10-24,0,"IFC-018:FS,IFC-026:FS,IFC-033:FS",
IFC-042,Documentation,tRPC API Client SDK Docs,Backend Dev + Tech Writer (STOA-Domain),IFC-013,FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:tRPC client generated;ENV:types exported;FILE:docs/architecture/adr/ADR-001-modern-stack.md;FILE:apps/api/src/modules/lead/lead.router.ts,"NPM package docs, TypeScript examples; artifacts: README.md, npm-publish-log.txt, autocomplete-demo.gif",Completed,"SDK published, autocomplete working",12,ARTIFACT:packages/sdk/README.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/flows/FLOW-002.md;ARTIFACT:apps/project-tracker/docs/metrics/_global/phase-validations/PHASE-002-validation.md;EVIDENCE:.specify/sprints/sprint-12/attestations/IFC-042/attestation.json,VALIDATE:pnpm --filter @intelliflow/api typecheck;VALIDATE:pnpm --filter @intelliflow/api test --run,60/120/240,2026-05-31,2026-06-04,100,IFC-013:FS,
