Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
IFC-100,Governance,ADR Registry & Compliance Reporting,PM + CTO (STOA-Foundation),"IFC-008,GOV-001",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:ADR templates;ENV:ISO 27001/42001/14001 compliance docs;FILE:docs/planning/adr/ADR-008-audit-logging.md;FILE:docs/architecture/adr/000-template.md;FILE:artifacts/reports/compliance-report.md,"ADR repo active, compliance docs ready; artifacts: adr-index.md, compliance-dashboard-mockup.md, context_ack.json",Completed,"ADR repo active, compliance docs ready",6,ARTIFACT:docs/shared/adr-index.md;ARTIFACT:artifacts/misc/compliance-dashboard-mockup.md;EVIDENCE:.specify/sprints/sprint-6/attestations/IFC-100/context_ack.json,VALIDATE:pnpm typecheck,60/120/240,2026-05-07,2026-05-11,100,"IFC-008:FS,GOV-001:FS",
PG-001,Public Pages,Home Page (Public),Growth FE (STOA-Foundation),"IFC-076,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Design approved;ENV:content ready;FILE:artifacts/misc/accessibility-audit.json;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md;FILE:docs/planning/prd-home-page.md;FILE:docs/specs/HOME-PAGE-SPEC.md,"Response <200ms, Lighthouse ≥90, SEO optimized; artifacts: page.tsx, PublicHomePage.tsx, loading.tsx, error.tsx; gates: lighthouse-gte-90",Completed,"Page live, performance met, SEO indexed",11,SPEC:.specify/sprints/sprint-11/specifications/PG-001-spec.md;PLAN:.specify/sprints/sprint-11/planning/PG-001-plan.md;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-001/context_pack.md;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-001/context_ack.json;ARTIFACT:apps/web/src/app/(public)/page.tsx;ARTIFACT:apps/web/src/components/home/PublicHomePage.tsx;ARTIFACT:apps/web/src/app/(public)/loading.tsx;ARTIFACT:apps/web/src/app/(public)/error.tsx;ARTIFACT:artifacts/misc/seo-meta.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md;ARTIFACT:docs/planning/prd-home-page.md;SPEC:docs/specs/HOME-PAGE-SPEC.md,GATE:lighthouse-gte-90,60/120/240,2026-05-17,2026-05-21,100,"IFC-076:FS,GTM-002:FS,BRAND-001:FS",
PG-002,Public Pages,Features Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Feature list defined;ENV:benefits clear;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, conversion optimized; artifacts: page.tsx, features-content.json, conversion-tracking.js",Completed,"Page live, features showcased, CTA working",11,ARTIFACT:apps/web/src/app/(public)/features/page.tsx;ARTIFACT:artifacts/misc/features-content.json;ARTIFACT:artifacts/misc/conversion-tracking.js;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-002/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-19,2026-05-23,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-003,Public Pages,Pricing Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Pricing tiers defined;ENV:calculator ready;FILE:docs/shared/review-checklist.md;FILE:docs/operations/quality-gates.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, calculator functional; artifacts: page.tsx, pricing-calculator.tsx, stripe-integration.ts",Completed,"Pricing clear, calculator working, Stripe ready",11,ARTIFACT:apps/web/src/app/(public)/pricing/page.tsx;ARTIFACT:apps/web/src/components/pricing/pricing-calculator.tsx;ARTIFACT:apps/web/src/lib/pricing/stripe-integration.ts;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-003/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-21,2026-05-25,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-004,Public Pages,About Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Company story written;ENV:team photos ready;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, team displayed; artifacts: page.tsx, team-data.json, about-content.md",Completed,"Story told, team showcased, culture visible",11,ARTIFACT:apps/web/src/app/(public)/about/page.tsx;ARTIFACT:apps/web/src/data/team-data.json;ARTIFACT:docs/about/about-content.md;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-004/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-23,2026-05-27,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-005,Public Pages,Contact Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Contact form designed;ENV:validation rules;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, form working; artifacts: page.tsx, contact-form.tsx, email-handler.ts",Completed,"Form submitting, validation working, emails sent",11,ARTIFACT:apps/web/src/app/(public)/contact/page.tsx;ARTIFACT:apps/web/src/components/shared/contact-form.tsx;ARTIFACT:apps/web/src/lib/shared/email-handler.ts;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-005/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-25,2026-05-29,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-006,Public Pages,Partners Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Partner logos;ENV:benefits outlined;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, logos displayed; artifacts: page.tsx, partner-benefits.json, context_ack.json",Completed,"Partners showcased, benefits clear, CTAs working",11,ARTIFACT:apps/web/src/app/(public)/partners/page.tsx;ARTIFACT:artifacts/misc/partner-benefits.json;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-006/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md;ARTIFACT:apps/web/src/data/partner-benefits.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-27,2026-05-31,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-007,Public Pages,Press Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Press releases;ENV:media kit ready;FILE:docs/shared/review-checklist.md;FILE:docs/operations/pr-checklist.md;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, downloads working; artifacts: page.tsx, media-kit.zip, context_ack.json",Completed,"Press releases live, media kit downloadable",11,ARTIFACT:apps/web/src/app/(public)/press/page.tsx;ARTIFACT:apps/web/src/data/press-releases.json;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-007/attestation.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-28,2026-06-01,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-008,Public Pages,Security Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Security features documented;ENV:badges ready;FILE:docs/security/zero-trust-design.md;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, trust signals; artifacts: page.tsx, security-features.json, context_ack.json",Completed,"Security explained, badges displayed, trust built",11,ARTIFACT:apps/web/src/app/(public)/security/page.tsx;ARTIFACT:apps/web/src/data/security-features.json;EVIDENCE:.specify/sprints/sprint-11/attestations/PG-008/attestation.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-29,2026-06-02,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-009,Public Pages,Blog Index,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;POLICY:Blog structure defined;ENV:categories set;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, pagination working; artifacts: page.tsx, blog-pagination.tsx, blog-categories.json",Completed,"Blog listing live, pagination working, SEO optimized",12,ARTIFACT:apps/web/src/app/(public)/blog/page.tsx;ARTIFACT:apps/web/src/components/blog/blog-pagination.tsx;ARTIFACT:artifacts/logs/blog-categories.json;EVIDENCE:.specify/sprints/sprint-12/attestations/PG-009/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-05-31,2026-06-04,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-010,Public Pages,Blog Post,Growth FE (STOA-Foundation),"PG-009,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Post template ready;ENV:markdown support;FILE:apps/web/src/app/(public)/blog/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, comments enabled; artifacts: page.tsx, markdown-renderer.tsx, comments-widget.tsx",Completed,"Posts rendering, markdown working, comments live",12,ARTIFACT:apps/web/src/app/(public)/blog/[slug]/page.tsx;ARTIFACT:apps/web/src/components/blog/markdown-renderer.tsx;ARTIFACT:apps/web/src/components/blog/comments-widget.tsx;EVIDENCE:.specify/sprints/sprint-12/attestations/PG-010/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-06-02,2026-06-06,100,"PG-009:FS,GTM-002:FS,BRAND-001:FS",
PG-011,Public Pages,Careers Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Job listings ready;ENV:application form;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, applications working; artifacts: page.tsx, job-listings.json, application-form.tsx",Completed,"Jobs listed, applications submitting, ATS integrated",12,ARTIFACT:apps/web/src/app/(public)/careers/page.tsx;ARTIFACT:apps/web/src/app/(public)/careers/[id]/page.tsx;ARTIFACT:artifacts/misc/job-listings.json;ARTIFACT:apps/web/src/components/shared/application-form.tsx;EVIDENCE:.specify/sprints/sprint-12/attestations/PG-011/context_ack.json;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-06-04,2026-06-08,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-012,Public Pages,Career Detail,Growth FE (STOA-Foundation),"PG-011,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Job description template;POLICY:requirements clear;FILE:apps/web/src/app/(public)/careers/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, apply button working; artifacts: page.tsx, job-detail-template.tsx, apply-button.tsx",Completed,"Job details shown, requirements clear, apply working",12,ARTIFACT:apps/web/src/app/(public)/careers/[id]/page.tsx;ARTIFACT:apps/web/src/components/shared/job-detail-template.tsx;ARTIFACT:apps/web/src/components/shared/apply-button.tsx;EVIDENCE:.specify/sprints/sprint-12/attestations/PG-012/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-06-06,2026-06-10,100,"PG-011:FS,GTM-002:FS,BRAND-001:FS",
PG-013,Marketing Pages,Landing Page Template,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Landing page builder;ENV:A/B testing ready;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md;FILE:docs/company/brand/style-guide.md;FILE:docs/company/brand/dos-and-donts.md;FILE:docs/company/brand/accessibility-patterns.md,"Response <200ms, Lighthouse ≥90, conversions tracked; artifacts: page.tsx, landing-builder.tsx, ab-test-framework.ts; verified by: pnpm test",Completed,"Landing pages generating, A/B tests running",12,ARTIFACT:apps/web/src/app/(public)/lp/[slug]/page.tsx;ARTIFACT:apps/web/src/components/shared/landing-builder.tsx;ARTIFACT:apps/web/src/lib/shared/ab-test-framework.ts;ARTIFACT:apps/web/src/data/landing-pages.json;EVIDENCE:.specify/sprints/sprint-12/attestations/PG-013/attestation.json,VALIDATE:pnpm test;GATE:lighthouse-gte-90,90/180/360,2026-06-08,2026-06-14,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-014,Public Pages,Status Page,Growth FE (STOA-Foundation),"PG-001,GTM-002,BRAND-001",FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;ENV:Status monitoring integrated;ENV:incidents tracked;FILE:apps/web/src/app/(public)/page.tsx;FILE:docs/company/messaging/positioning.md;FILE:docs/company/brand/visual-identity.md,"Response <200ms, Lighthouse ≥90, real-time updates; artifacts: page.tsx, status-monitor.tsx, incident-tracker.ts",Completed,"Status displayed, incidents shown, updates real-time",12,ARTIFACT:apps/web/src/app/(public)/status/page.tsx;ARTIFACT:apps/web/src/components/status/status-monitor.tsx;ARTIFACT:apps/web/lib/status/incident-tracker.ts;EVIDENCE:.specify/sprints/sprint-12/attestations/PG-014/context_ack.json,GATE:lighthouse-gte-90;VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run,60/120/240,2026-06-10,2026-06-14,100,"PG-001:FS,GTM-002:FS,BRAND-001:FS",
PG-015,Auth Pages,Sign In,Platform FE (STOA-Foundation),"IFC-006,IFC-076,IFC-098",IMPLEMENTS:FLOW-001;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml;FILE:apps/web/src/components/shared/auth-background.tsx;FILE:apps/web/src/components/shared/auth-card.tsx;FILE:apps/web/src/components/shared/password-input.tsx;FILE:apps/web/src/components/shared/trust-indicators.tsx;FILE:apps/web/src/lib/auth/AuthContext.tsx;FILE:packages/validators/src/auth.ts;FILE:apps/api/src/lib/supabase.ts;ENV:Auth flow designed;ENV:SSO configured,"Response <200ms, Lighthouse ≥90, auth working; artifacts: page.tsx, auth-providers.tsx, login-security.ts; verified by: pnpm test",Completed,"Login functional, SSO working, security validated",13,ARTIFACT:apps/web/src/app/(public)/login/page.tsx;ARTIFACT:apps/web/src/components/shared/auth-providers.tsx;ARTIFACT:apps/web/src/lib/shared/login-security.ts;EVIDENCE:.specify/sprints/sprint-13/execution/PG-015/20260125-173318/PG-015-delivery.md;ARTIFACT:docs/planning/adr/ADR-020-public-site-auth.md;ARTIFACT:docs/planning/prd-public-site-auth.md,VALIDATE:pnpm test;GATE:lighthouse-gte-90,90/180/360,2026-06-14,2026-06-18,100,"IFC-006:FS,IFC-076:FS,IFC-098:FS",
